generation,N_shifts,logPrior,logLik,eventRate,acceptRate
3170000,4,12.3593,44.8596,0.615085,0.369456
3180000,3,13.4198,60.6898,2.7224,0.364857
3190000,8,36.9056,32.4898,4.1776,0.405833
3200000,5,26.5763,52.7491,1.75535,0.37455
3210000,8,31.8966,35.2205,6.22337,0.388486
3220000,3,13.2156,34.677,3.097,0.3786
3230000,5,25.3565,46.8677,1.96235,0.4236
3240000,4,14.232,43.3282,1.60399,0.38682
3250000,4,18.8265,38.5139,3.02601,0.3853
3260000,4,18.1062,59.3696,1.83102,0.378844
3270000,7,32.0686,52.5992,4.1194,0.3607
3280000,4,18.7146,58.8013,2.15635,0.3541
3290000,4,21.5053,40.282,1.36039,0.38944
3300000,3,14.5418,51.4698,0.627888,0.371557
3310000,4,16.4241,54.0507,1.09074,0.3592
3320000,6,27.9386,70.3213,4.49206,0.36165
3330000,5,22.238,39.8203,1.84277,0.3586
3340000,4,18.2946,29.8497,3.1444,0.356233
3350000,6,27.8223,38.2097,2.29496,0.35695
3360000,5,24.0027,48.6162,4.52736,0.376636
3370000,3,16.3823,48.1822,1.40814,0.388113
3380000,5,26.5108,58.6259,0.994145,0.379
3390000,4,17.5569,22.2691,3.36945,0.38304
3400000,4,17.9383,36.8813,0.942211,0.3822
3410000,3,13.6336,50.2175,4.41088,0.383033
3420000,9,37.217,56.8041,5.9988,0.378967
3430000,3,14.478,35.2048,1.53258,0.3544
3440000,8,39.7406,49.0394,2.12008,0.36235
3450000,4,20.074,43.3525,2.00537,0.3846
3460000,5,24.8066,66.9574,3.04207,0.369614
3470000,6,26.5503,48.6904,1.30881,0.378
3480000,3,12.4927,52.381,2.15225,0.361367
3490000,9,40.7029,55.6966,5.88572,0.3588
3500000,7,28.5329,49.6815,4.10331,0.339367
3510000,8,26.3782,51.6715,10.9566,0.3704
3520000,5,22.5742,56.0739,4.5438,0.370075
3530000,10,39.9841,31.016,10.1538,0.364
3540000,4,21.3497,60.1558,2.93773,0.36544
3550000,8,38.7673,33.9323,2.64585,0.3727
3560000,4,17.9257,38.5573,1.27518,0.36395
3570000,7,29.6397,44.834,3.16135,0.3874
3580000,4,21.4577,47.6619,1.79271,0.3738
3590000,6,31.4559,37.921,3.91084,0.36145
3600000,10,37.3897,45.5941,4.83191,0.361667
3610000,5,21.6086,15.2064,2.86797,0.402433
3620000,7,30.4366,53.0428,2.82884,0.37386
3630000,8,35.2928,56.0414,6.03885,0.391525
3640000,3,15.4561,48.4157,1.68684,0.37305
3650000,9,38.5293,75.3718,5.45447,0.3499
3660000,6,27.7271,36.1919,4.67134,0.384383
3670000,6,24.6245,35.9135,3.53858,0.352267
3680000,4,21.2551,43.9419,1.75046,0.37445
3690000,4,18.9619,47.9407,2.36519,0.3706
3700000,7,25.936,54.593,7.46968,0.3913
3710000,4,21.0608,39.0138,1.57013,0.3647
3720000,6,20.0676,50.1448,4.51873,0.4009
3730000,7,20.4902,44.8202,6.57532,0.3777
3740000,8,28.7344,62.1061,3.37281,0.383154
3750000,5,18.2908,73.0745,2.93682,0.368467
3760000,3,12.9493,36.6081,2.91564,0.356
3770000,6,26.1899,61.6771,2.68935,0.36575
3780000,3,13.7207,53.278,3.04319,0.364469
3790000,4,18.2203,62.2104,1.7923,0.35295
3800000,4,19.7021,49.9107,1.36975,0.3513
3810000,7,28.1602,40.7097,5.2805,0.381829
3820000,4,19.0039,62.3582,4.13183,0.363775
3830000,4,16.4736,29.2275,3.30489,0.368186
3840000,3,12.1425,44.4295,2.69754,0.3694
3850000,3,12.0473,49.9159,0.990748,0.3516
3860000,5,15.8421,50.9221,3.08852,0.3732
3870000,5,18.6106,49.1023,2.45825,0.353067
3880000,3,14.5239,29.7408,2.14631,0.3775
3890000,9,37.5539,37.9506,5.64171,0.4031
3900000,5,22.8292,59.2727,5.50547,0.3876
3910000,8,36.0956,64.0343,5.29082,0.359411
3920000,5,23.669,27.3947,1.09159,0.377
3930000,3,14.7338,31.5544,1.85214,0.375729
3940000,5,24.0666,26.3932,3.0404,0.4006
3950000,6,16.2546,37.6859,3.82965,0.391857
3960000,9,40.9236,46.8343,3.39562,0.3985
3970000,4,20.6549,33.8078,1.32487,0.381167
3980000,5,23.2747,25.9126,2.09157,0.394333
3990000,4,16.8108,35.3605,3.79708,0.4051
4000000,4,23.3329,30.6813,1.72328,0.369433
4010000,7,34.1971,49.746,3.3245,0.37016
4020000,5,26.3502,39.2164,2.16363,0.379425
4030000,7,31.5447,26.9368,3.89981,0.378533
4040000,4,22.8549,57.5889,1.08491,0.351867
4050000,5,25.2657,36.5274,2.34482,0.396533
4060000,4,14.9424,29.6036,3.41031,0.362325
4070000,7,30.6231,58.2792,2.3593,0.37495
4080000,5,21.4247,40.2184,3.25138,0.38145
4090000,4,20.6138,53.9727,1.57465,0.36764
4100000,4,15.874,43.3401,1.54342,0.3637
4110000,4,20.7716,44.3681,2.73018,0.3743
4120000,9,33.5358,40.191,6.80365,0.396729
4130000,6,29.5127,36.4987,1.63722,0.4013
4140000,7,28.0685,49.4196,5.18996,0.3744
4150000,5,25.0444,54.3326,1.5331,0.3732
4160000,3,16.4363,59.3307,2.10627,0.36722
4170000,4,19.521,46.1798,2.68422,0.371444
4180000,5,24.7535,41.21,1.09966,0.365533
4190000,4,18.581,30.9977,4.10458,0.3863
4200000,4,16.4351,53.0405,5.46381,0.371
4210000,4,20.2135,40.0183,0.555401,0.361964
4220000,7,34.9983,35.8192,2.29319,0.3507
4230000,4,16.1022,19.0749,3.56273,0.394367
4240000,11,42.9479,57.5195,6.71973,0.35855
