generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
4960000,Rana_shuchinae,NA,24.915,0.118632,-0.00705343,0.538168,0
4970000,Rana_shuchinae,Rana_johnsi,0,0.287761,-0.0562318,0.00865882,0
4980000,Rana_shuchinae,Rana_johnsi,0,0.165657,-0.0270337,0.0170438,0
4990000,Rana_shuchinae,Rana_johnsi,0,0.355748,-0.0479734,0.063221,0
4990000,Rana_shuchinae,NA,20.8139,0.00821064,-0.0170432,0.293227,0
5000000,Rana_shuchinae,Rana_johnsi,0,0.239404,-0.0454528,0.00403953,0
5000000,Rana_tagoi,Rana_sakuraii,29.9425,0.0751331,0.0034928,0.155528,0
5010000,Rana_shuchinae,Rana_johnsi,0,0.212507,-0.0535346,0.0133976,0
5020000,Rana_shuchinae,Rana_johnsi,0,0.195768,-0.0331482,0.0200319,0
5020000,Rana_shuchinae,NA,13.6225,0.0691498,-0.0346398,0.29551,0
5030000,Rana_shuchinae,Rana_johnsi,0,0.237655,-0.0469277,0.00106568,0
5040000,Rana_shuchinae,Rana_johnsi,0,0.211104,-0.04996,0.0140204,0
5050000,Rana_shuchinae,Rana_johnsi,0,0.242652,-0.0435168,0.0329477,0
5060000,Rana_shuchinae,Rana_johnsi,0,0.165291,-0.0411657,0.00514767,0
5070000,Rana_shuchinae,Rana_johnsi,0,0.218332,-0.0378435,0.00620509,0
5070000,Rana_johnsi,Rana_zhengi,31.3182,0.0340259,0.0108933,0.44079,0
5080000,Rana_shuchinae,Rana_johnsi,0,0.366095,-0.0582313,0.0286498,0
5080000,Rana_shuchinae,NA,6.17021,0.117638,0.0176711,0.138535,0
5090000,Rana_shuchinae,Rana_johnsi,0,0.31979,-0.0644273,0.00961443,0
5100000,Rana_shuchinae,Rana_johnsi,0,0.309885,-0.0867551,0.00828864,0
5100000,Rana_shuchinae,NA,29.9772,0.375413,-0.0746162,0.499984,0
5110000,Rana_shuchinae,Rana_johnsi,0,0.33799,-0.0547862,0.065774,0
5120000,Rana_shuchinae,Rana_johnsi,0,0.195899,-0.0537125,0.0157414,0
5120000,Rana_tagoi,Rana_sakuraii,26.2206,0.263684,-0.0037134,0.164931,0
5130000,Rana_shuchinae,Rana_johnsi,0,0.0833874,-0.00376071,0.239338,0
5130000,Rana_johnsi,Rana_macrocnemis,1.86465,0.32831,-0.05292,0.0299473,0
5140000,Rana_shuchinae,Rana_johnsi,0,0.122575,-0.0308824,0.013006,0
5150000,Rana_shuchinae,Rana_johnsi,0,0.168595,-0.0343817,0.00221002,0
5160000,Rana_shuchinae,Rana_johnsi,0,0.013894,0.0542164,0.000415029,0
5160000,Rana_johnsi,Rana_macrocnemis,5.42576,0.376021,-0.0911243,0.0761762,0
5170000,Rana_shuchinae,Rana_johnsi,0,0.590809,-0.0904689,0.0345279,0
5170000,Rana_shuchinae,NA,5.52492,0.00937349,-0.0448132,0.183724,0
5180000,Rana_shuchinae,Rana_johnsi,0,0.235983,-0.0510301,0.0143021,0
5190000,Rana_shuchinae,Rana_johnsi,0,0.114901,-0.0216144,0.0211589,0
5200000,Rana_shuchinae,Rana_johnsi,0,0.0436695,-0.0535346,0.244169,0
5200000,Rana_arvalis,NA,33.8445,0.0255136,-0.0362481,0.0292801,0
5200000,Rana_johnsi,Rana_macrocnemis,3.64769,0.235169,-0.0405279,0.0421886,0
5210000,Rana_shuchinae,Rana_johnsi,0,0.18353,0.0131407,0.406646,0
5210000,Rana_johnsi,Rana_macrocnemis,4.16704,0.495677,-0.0781499,0.0883984,0
5220000,Rana_shuchinae,Rana_johnsi,0,0.0120339,0.0333788,0.0735858,0
5220000,Rana_amurensis,NA,36.0883,1.62376,0.0441606,0.309312,0
5220000,Rana_johnsi,Rana_macrocnemis,4.96198,0.291629,-0.0581375,0.00312048,0
5230000,Rana_shuchinae,Rana_johnsi,0,0.43769,-0.0464212,0.15473,0
5240000,Rana_shuchinae,Rana_johnsi,0,0.156302,-0.0283105,0.00332588,0
5240000,Rana_latastei,NA,29.7459,0.108157,-0.0288359,0.150666,0
5240000,Rana_temporaria,NA,31.267,0.0173158,-0.0184466,0.111369,0
5240000,Rana_shuchinae,NA,18.557,0.103304,-0.0217426,0.509339,0
5250000,Rana_shuchinae,Rana_johnsi,0,0.00692694,-0.0149966,0.171188,0
5250000,Rana_johnsi,Rana_macrocnemis,6.63068,0.298592,-0.0711634,0.0559617,0
5260000,Rana_shuchinae,Rana_johnsi,0,0.015343,-0.0134613,0.11362,0
5260000,Rana_johnsi,Rana_macrocnemis,5.21004,0.369439,-0.0738358,0.0222198,0
5270000,Rana_shuchinae,Rana_johnsi,0,0.415587,-0.00240458,0.608288,0
5270000,Rana_johnsi,Rana_macrocnemis,6.86532,0.352728,-0.0651724,0.0550398,0
5280000,Rana_shuchinae,Rana_johnsi,0,0.180524,-0.0426105,0.0420348,0
5290000,Rana_shuchinae,Rana_johnsi,0,0.274715,-0.068473,0.00910776,0
5290000,Rana_shuchinae,NA,17.3674,0.0280997,0.0457272,0.159178,0
5300000,Rana_shuchinae,Rana_johnsi,0,0.103151,-0.0340009,0.0127919,0
5310000,Rana_shuchinae,Rana_johnsi,0,0.252158,-0.0410172,0.0135497,0
5310000,Rana_pyrenaica,NA,36.0567,0.385573,0.0375421,2.28488,0
5320000,Rana_shuchinae,Rana_johnsi,0,0.164999,0.0568424,0.314122,0
5320000,Rana_shuchinae,NA,21.7366,0.155751,-0.0219752,0.331335,0
5320000,Rana_johnsi,Rana_macrocnemis,7.29456,0.273493,-0.0536404,0.00481583,0
5330000,Rana_shuchinae,Rana_johnsi,0,0.0227337,-0.0304512,0.157938,0
5330000,Rana_johnsi,Rana_macrocnemis,7.83681,0.333337,-0.0769591,0.00719737,0
5340000,Rana_shuchinae,Rana_johnsi,0,0.0318652,0.0180948,0.182952,0
5340000,Rana_johnsi,Rana_zhengi,25.3988,0.412159,0.000616064,0.100445,0
5340000,Rana_johnsi,Rana_macrocnemis,1.95625,0.687105,0.0133184,0.0894623,0
5340000,Rana_johnsi,Rana_macrocnemis,4.90492,0.278142,-0.0726342,0.0119139,0
5350000,Rana_shuchinae,Rana_johnsi,0,0.44987,-0.0677923,0.0190742,0
5350000,Rana_shuchinae,NA,11.6306,0.155324,0.0230167,0.420705,0
5360000,Rana_shuchinae,Rana_johnsi,0,0.309402,-0.0444785,0.0798774,0
5360000,Rana_shuchinae,NA,12.5128,0.244169,-0.0158892,0.516318,0
5370000,Rana_shuchinae,Rana_johnsi,0,0.304182,-0.0445907,0.0693915,0
5380000,Rana_shuchinae,Rana_johnsi,0,0.185949,-0.0323564,0.0392378,0
5380000,Rana_shuchinae,NA,29.692,0.0416786,0.0349619,0.441087,0
5390000,Rana_shuchinae,Rana_johnsi,0,0.157902,-0.0352272,0.0049449,0
5400000,Rana_shuchinae,Rana_johnsi,0,0.177434,-0.00408991,0.214057,0
5400000,Rana_macrocnemis,Rana_sauteri,10.6712,0.526638,-0.0843589,0.107188,0
5410000,Rana_shuchinae,Rana_johnsi,0,0.0683608,-0.00325858,0.027786,0
5420000,Rana_shuchinae,Rana_johnsi,0,0.21991,-0.0466057,0.022209,0
5430000,Rana_shuchinae,Rana_johnsi,0,0.179019,-0.0367052,0.00152182,0
5430000,Rana_tagoi,Rana_sakuraii,30.0411,0.182421,-0.0299546,0.213588,0
5430000,Rana_shuchinae,NA,12.3018,0.410615,-0.049502,0.6061,0
5440000,Rana_shuchinae,Rana_johnsi,0,0.0776038,-0.0402633,0.0664781,0
5440000,Rana_sauteri,NA,35.9877,0.0962474,0.0238083,0.27374,0
5440000,Rana_macrocnemis,Rana_sauteri,9.65009,0.181928,-0.0394137,0.0641361,0
5450000,Rana_shuchinae,Rana_johnsi,0,0.0144575,0.00943265,0.0837542,0
5450000,Rana_johnsi,Rana_macrocnemis,5.46655,0.358542,-0.0625263,0.0220281,0
5460000,Rana_shuchinae,Rana_johnsi,0,0.0829355,0.0520678,0.355344,0
5460000,Rana_johnsi,Rana_macrocnemis,5.3344,0.562244,-0.0997457,0.0249166,0
5470000,Rana_shuchinae,Rana_johnsi,0,0.0690638,-0.021255,0.278316,0
5470000,Rana_graeca,NA,31.2661,0.0878659,-0.0152697,0.0567418,0
5470000,Rana_johnsi,Rana_macrocnemis,6.77831,0.16959,-0.0413085,0.0140234,0
5480000,Rana_shuchinae,Rana_johnsi,0,0.0194583,-0.0267493,0.0513352,0
5480000,Rana_johnsi,Rana_macrocnemis,7.06272,0.27285,-0.0815919,0.00871604,0
5490000,Rana_shuchinae,Rana_johnsi,0,0.314411,-0.0591294,0.0211193,0
5490000,Rana_iberica,NA,29.5754,0.134574,0.0375859,0.328808,0
5500000,Rana_shuchinae,Rana_johnsi,0,0.115638,-0.0214376,0.00544386,0
5510000,Rana_shuchinae,Rana_johnsi,0,0.10316,-0.0198205,0.0039652,0
5510000,Rana_shuchinae,NA,4.06402,0.0849317,-0.0291113,0.170885,0
5520000,Rana_shuchinae,Rana_johnsi,0,0.0578844,0.000404779,0.0360324,0
5530000,Rana_shuchinae,Rana_johnsi,0,0.334902,-0.0648269,0.0430792,0
5540000,Rana_shuchinae,Rana_johnsi,0,0.141528,-0.0229576,0.0102868,0
5550000,Rana_shuchinae,Rana_johnsi,0,0.224409,-0.0395814,0.0153479,0
5560000,Rana_shuchinae,Rana_johnsi,0,0.172702,-0.0454412,0.00988085,0
5570000,Rana_shuchinae,Rana_johnsi,0,0.186855,-0.0308215,0.0214525,0
5580000,Rana_shuchinae,Rana_johnsi,0,0.0697506,-0.0028061,0.0180662,0
5590000,Rana_shuchinae,Rana_johnsi,0,0.0389535,-0.00331039,0.00930068,0
5590000,Rana_johnsi,Rana_macrocnemis,1.21176,0.274703,-0.0609408,0.0207821,0
5600000,Rana_shuchinae,Rana_johnsi,0,0.214595,-0.0373852,0.00042363,0
5610000,Rana_shuchinae,Rana_johnsi,0,0.0560673,0.00966095,0.0210462,0
5620000,Rana_shuchinae,Rana_johnsi,0,0.141083,-0.0336005,0.0190175,0
5620000,Rana_shuchinae,NA,6.43881,0.069938,0.0139234,0.310366,0
5630000,Rana_shuchinae,Rana_johnsi,0,0.21049,-0.0351789,0.0465905,0
5640000,Rana_shuchinae,Rana_johnsi,0,0.169013,-0.0322807,0.00241296,0
5650000,Rana_shuchinae,Rana_johnsi,0,0.262431,-0.0387355,0.0594107,0
5650000,Rana_johnsi,Rana_zhengi,27.5556,0.401938,0.0249715,0.465805,0
5660000,Rana_shuchinae,Rana_johnsi,0,0.377104,-0.0579816,0.0432118,0
5670000,Rana_shuchinae,Rana_johnsi,0,0.270952,-0.0401459,0.000300932,0
5670000,Rana_shuchinae,NA,27.3443,0.108714,-0.0294842,0.587594,0
5680000,Rana_shuchinae,Rana_johnsi,0,0.0762172,-0.00617817,0.00451818,0
5690000,Rana_shuchinae,Rana_johnsi,0,0.216073,-0.0709733,0.317293,0
5690000,Rana_johnsi,Rana_macrocnemis,5.91862,0.197437,-0.026902,0.0360638,0
5700000,Rana_shuchinae,Rana_johnsi,0,0.110385,-0.0182769,0.0351103,0
5710000,Rana_shuchinae,Rana_johnsi,0,0.0473799,-0.00246239,0.0045675,0
5720000,Rana_shuchinae,Rana_johnsi,0,0.0676152,-0.000128453,0.0163481,0
5730000,Rana_shuchinae,Rana_johnsi,0,0.102676,-0.0314591,0.00665988,0
5740000,Rana_shuchinae,Rana_johnsi,0,0.093972,-0.0152447,7.37608e-005,0
5750000,Rana_shuchinae,Rana_johnsi,0,0.242832,-0.0395602,0.011903,0
5760000,Rana_shuchinae,Rana_johnsi,0,0.160998,-0.0390714,0.00912435,0
5760000,Rana_shuchinae,NA,27.2988,0.15512,-0.00966369,0.698276,0
5770000,Rana_shuchinae,Rana_johnsi,0,0.211025,-0.0407354,0.0233652,0
5780000,Rana_shuchinae,Rana_johnsi,0,0.307357,-0.0648139,0.034001,0
5790000,Rana_shuchinae,Rana_johnsi,0,0.104857,-0.0319039,0.0207027,0
5800000,Rana_shuchinae,Rana_johnsi,0,0.188965,-0.0394348,0.0224196,0
5810000,Rana_shuchinae,Rana_johnsi,0,0.164586,-0.0509396,0.00570851,0
5820000,Rana_shuchinae,Rana_johnsi,0,0.0508676,-0.0208171,0.119101,0
5820000,Rana_johnsi,Rana_macrocnemis,5.7767,0.239172,-0.0547867,0.0311673,0
5830000,Rana_shuchinae,Rana_johnsi,0,0.178676,-0.0271246,0.0258611,0
5840000,Rana_shuchinae,Rana_johnsi,0,0.220778,-0.0369082,0.0691358,0
5850000,Rana_shuchinae,Rana_johnsi,0,0.1489,-0.0139535,0.0760168,0
5860000,Rana_shuchinae,Rana_johnsi,0,0.328654,-0.0536379,0.0468851,0
5860000,Rana_shuchinae,NA,3.2649,0.404778,0.00626198,0.669889,0
5870000,Rana_shuchinae,Rana_johnsi,0,0.212508,-0.0352022,0.0292217,0
5870000,Rana_shuchinae,NA,14.0105,0.012188,-0.00835959,0.070428,0
5870000,Rana_tagoi,NA,32.5669,0.0946272,0.00213649,0.0325508,0
5880000,Rana_shuchinae,Rana_johnsi,0,0.119709,-0.0283491,0.0210309,0
5890000,Rana_shuchinae,Rana_johnsi,0,0.309388,-0.0538044,0.0509749,0
5900000,Rana_shuchinae,Rana_johnsi,0,0.127747,-0.0286863,0.00482374,0
5910000,Rana_shuchinae,Rana_johnsi,0,0.14523,-0.0433258,0.0219309,0
5920000,Rana_shuchinae,Rana_johnsi,0,0.227069,-0.0420199,0.0229798,0
5930000,Rana_shuchinae,Rana_johnsi,0,0.270079,-0.04534,0.043771,0
5940000,Rana_shuchinae,Rana_johnsi,0,0.341538,-0.0598161,0.0197482,0
5940000,Rana_johnsi,Rana_zhengi,32.0947,0.39823,0.0532229,0.693319,0
5940000,Rana_tsushimensis,NA,36.1503,0.19698,0.0251242,0.0489487,0
5950000,Rana_shuchinae,Rana_johnsi,0,0.236414,-0.0442585,0.00480509,0
5960000,Rana_shuchinae,Rana_johnsi,0,0.397816,-0.0757955,0.00536501,0
5970000,Rana_shuchinae,Rana_johnsi,0,0.34252,-0.0648317,0.0020519,0
5980000,Rana_shuchinae,Rana_johnsi,0,0.475842,-0.0734862,0.0243377,0
5990000,Rana_shuchinae,Rana_johnsi,0,0.251095,-0.0322236,0.0338275,0
6000000,Rana_shuchinae,Rana_johnsi,0,0.103869,-0.0328396,0.013218,0
6010000,Rana_shuchinae,Rana_johnsi,0,0.219795,-0.0357902,0.052693,0
6020000,Rana_shuchinae,Rana_johnsi,0,0.122869,-0.0372623,0.0149678,0
6030000,Rana_shuchinae,Rana_johnsi,0,0.198408,-0.0325733,0.0199228,0
6040000,Rana_shuchinae,Rana_johnsi,0,0.118019,-0.0199436,0.0112798,0
6050000,Rana_shuchinae,Rana_johnsi,0,0.023879,0.0432184,0.175172,0
6050000,Rana_johnsi,Rana_macrocnemis,4.95134,0.22514,-0.0545944,0.0481379,0
6060000,Rana_shuchinae,Rana_johnsi,0,0.158765,-0.0294485,0.0168266,0
6070000,Rana_shuchinae,Rana_johnsi,0,0.430411,-0.0678858,0.0433322,0
6080000,Rana_shuchinae,Rana_johnsi,0,0.327275,-0.0300273,0.355607,0
6080000,Rana_shuchinae,NA,11.6822,0.0119721,-0.0158744,0.101567,0
6080000,Rana_johnsi,Rana_macrocnemis,4.27977,0.330233,-0.0534009,0.0664677,0
6090000,Rana_shuchinae,Rana_johnsi,0,0.111515,-0.0126627,0.0150243,0
6090000,Rana_shuchinae,NA,8.9628,0.156489,0.00875042,0.0757118,0
6100000,Rana_shuchinae,Rana_johnsi,0,0.00115057,0.00371018,0.132107,0
6100000,Rana_johnsi,Rana_macrocnemis,6.29258,0.277102,-0.0649132,0.0275678,0
6110000,Rana_shuchinae,Rana_johnsi,0,0.239897,-0.0546004,0.005463,0
6120000,Rana_shuchinae,Rana_johnsi,0,0.0876619,-0.0134433,0.00378274,0
6120000,Rana_shuchinae,NA,30.2362,0.744308,0.00350169,1.27813,0
6130000,Rana_shuchinae,Rana_johnsi,0,0.0680727,0.00679914,0.00377377,0
6140000,Rana_shuchinae,Rana_johnsi,0,0.265894,-0.0290761,0.0564972,0
6140000,Rana_shuchinae,NA,2.85773,0.595934,-0.0576737,0.249922,0
6150000,Rana_shuchinae,Rana_johnsi,0,0.00894036,0.0469056,0.186022,0
6150000,Rana_johnsi,Rana_macrocnemis,1.24546,0.207982,-0.0527499,0.0113416,0
6160000,Rana_shuchinae,Rana_johnsi,0,0.172957,-0.0200006,0.286078,0
6160000,Rana_johnsi,Rana_macrocnemis,5.73562,0.263853,-0.0590728,0.0476223,0
6170000,Rana_shuchinae,Rana_johnsi,0,0.0321116,0.0109821,0.207944,0
6170000,Rana_johnsi,Rana_macrocnemis,6.2082,0.142024,-0.0386073,0.0282926,0
6180000,Rana_shuchinae,Rana_johnsi,0,0.0827868,-0.0217536,0.00144509,0
6190000,Rana_shuchinae,Rana_johnsi,0,0.180056,-0.048035,0.00454777,0
6200000,Rana_shuchinae,Rana_johnsi,0,0.115437,-0.0363852,0.00137522,0
6210000,Rana_shuchinae,Rana_johnsi,0,0.119658,-0.0308789,0.0167154,0
6220000,Rana_shuchinae,Rana_johnsi,0,0.319547,-0.0450551,0.079562,0
6230000,Rana_shuchinae,Rana_johnsi,0,0.0702963,-0.0040244,0.0135263,0
6240000,Rana_shuchinae,Rana_johnsi,0,0.324678,-0.0560041,0.00461903,0
6240000,Rana_shuchinae,NA,23.4029,0.308901,0.0286197,0.952007,0
6250000,Rana_shuchinae,Rana_johnsi,0,0.0619817,-0.00672373,0.00512562,0
6260000,Rana_shuchinae,Rana_johnsi,0,0.0672826,-0.0100487,0.0170147,0
6270000,Rana_shuchinae,Rana_johnsi,0,0.251819,-0.0461416,0.011575,0
6280000,Rana_shuchinae,Rana_johnsi,0,0.184473,-0.0448506,0.0149025,0
6290000,Rana_shuchinae,Rana_johnsi,0,0.0538515,-0.00467209,0.0104487,0
6300000,Rana_shuchinae,Rana_johnsi,0,0.17022,-0.0398081,0.00637939,0
6310000,Rana_shuchinae,Rana_johnsi,0,0.279229,-0.0391889,0.0479425,0
6320000,Rana_shuchinae,Rana_johnsi,0,0.269763,-0.0476015,0.0232686,0
6320000,Rana_shuchinae,NA,1.74023,0.0514767,-0.00021079,0.0841496,0
6330000,Rana_shuchinae,Rana_johnsi,0,0.328135,-0.0536441,0.0285162,0
6330000,Rana_shuchinae,NA,9.11058,0.0722532,-0.0411408,0.0504133,0
6340000,Rana_shuchinae,Rana_johnsi,0,0.236883,-0.0470835,0.0183335,0
6340000,Rana_shuchinae,NA,2.5924,0.0776497,-0.0589343,0.131091,0
6350000,Rana_shuchinae,Rana_johnsi,0,0.18486,-0.0369763,0.0188571,0
6360000,Rana_shuchinae,Rana_johnsi,0,0.134052,-0.0219172,0.00999082,0
6370000,Rana_shuchinae,Rana_johnsi,0,0.00182072,0.0151224,0.187975,0
6370000,Rana_johnsi,Rana_macrocnemis,6.1154,0.395411,-0.0870888,0.0493775,0
6380000,Rana_shuchinae,Rana_johnsi,0,0.0354015,-0.000641054,0.0768877,0
6380000,Rana_johnsi,Rana_macrocnemis,8.05801,0.216462,-0.0557266,0.0236756,0
6390000,Rana_shuchinae,Rana_johnsi,0,0.00639765,0.0630115,0.234167,0
6390000,Rana_johnsi,Rana_macrocnemis,8.0413,0.158818,-0.0478773,0.0128356,0
6400000,Rana_shuchinae,Rana_johnsi,0,0.181912,-0.0407385,0.00635292,0
6400000,Rana_shuchinae,NA,9.17591,0.305552,-0.0373619,0.239548,0
6400000,Rana_tagoi,NA,30.4442,0.325538,-0.0153934,0.204064,0
6410000,Rana_shuchinae,Rana_johnsi,0,0.0923506,-0.0340768,0.268327,0
6410000,Rana_johnsi,Rana_macrocnemis,7.45124,0.337373,-0.075302,0.0380052,0
6420000,Rana_shuchinae,Rana_johnsi,0,0.161323,-0.0386237,0.0148274,0
6420000,Rana_shuchinae,NA,8.52345,0.0446341,-0.0419686,0.0382989,0
6430000,Rana_shuchinae,Rana_johnsi,0,0.0368679,0.0210812,0.128385,0
6430000,Rana_dalmatina,NA,32.9353,0.0177985,-0.0401752,0.32056,0
6430000,Rana_johnsi,Rana_macrocnemis,2.70259,0.269912,-0.0561348,0.0199587,0
6440000,Rana_shuchinae,Rana_johnsi,0,0.0542585,-0.00365171,0.117689,0
6440000,Rana_johnsi,Rana_macrocnemis,1.88324,0.434208,-0.0649007,0.030479,0
6450000,Rana_shuchinae,Rana_johnsi,0,0.40245,-0.0553402,0.0359761,0
6460000,Rana_shuchinae,Rana_johnsi,0,0.10091,-0.03376,0.00687996,0
6470000,Rana_shuchinae,Rana_johnsi,0,0.202786,-0.0504759,0.0125367,0
6480000,Rana_shuchinae,Rana_johnsi,0,0.579684,-0.0771427,0.0710167,0
6480000,Rana_shuchinae,NA,16.7728,0.201568,0.01841,0.617221,0
6490000,Rana_shuchinae,Rana_johnsi,0,0.129017,-0.0305767,0.00855429,0
6490000,Rana_graeca,NA,26.9257,0.0999992,-0.0298629,0.0284779,0
6500000,Rana_shuchinae,Rana_johnsi,0,0.236283,-0.0381198,0.0173699,0
6510000,Rana_shuchinae,Rana_johnsi,0,0.215113,-0.0433326,0.0520531,0
6520000,Rana_shuchinae,Rana_johnsi,0,0.205546,-0.0420604,0.0174128,0
6530000,Rana_shuchinae,Rana_johnsi,0,0.454561,-0.0545757,0.103346,0
6540000,Rana_shuchinae,Rana_johnsi,0,0.139254,-0.0278983,0.0239331,0
6550000,Rana_shuchinae,Rana_johnsi,0,0.236141,-0.0470879,0.0112457,0
6560000,Rana_shuchinae,Rana_johnsi,0,0.327544,-0.058604,0.0194507,0
6570000,Rana_shuchinae,Rana_johnsi,0,0.209837,-0.0463504,0.0188846,0
6580000,Rana_shuchinae,Rana_johnsi,0,0.172879,-0.0435941,0.0112731,0
6590000,Rana_shuchinae,Rana_johnsi,0,0.0860798,-0.0320731,0.0114609,0
6590000,Rana_tsushimensis,NA,35.6016,0.432676,-0.0336072,0.0705924,0
6600000,Rana_shuchinae,Rana_johnsi,0,0.124048,-0.0309522,0.0423858,0
6610000,Rana_shuchinae,Rana_johnsi,0,0.0599069,0.00672629,0.0161538,0
6620000,Rana_shuchinae,Rana_johnsi,0,0.306996,-0.0559863,0.0422196,0
6630000,Rana_shuchinae,Rana_johnsi,0,0.265975,-0.0446885,0.0526227,0
6630000,Rana_shuchinae,NA,30.3427,0.691144,-0.0427963,0.724407,0
6640000,Rana_shuchinae,Rana_johnsi,0,0.309265,-0.0486372,0.0705232,0
6650000,Rana_shuchinae,Rana_johnsi,0,0.126641,-0.00980017,0.213331,0
6650000,Rana_johnsi,Rana_macrocnemis,5.13659,0.390968,-0.0669642,0.0707091,0
6660000,Rana_shuchinae,Rana_johnsi,0,0.195347,-0.0417049,0.00256259,0
6670000,Rana_shuchinae,Rana_johnsi,0,0.147241,-0.024558,0.0048165,0
6680000,Rana_shuchinae,Rana_johnsi,0,0.343351,-0.0696315,0.0123183,0
6690000,Rana_shuchinae,Rana_johnsi,0,0.0938569,-0.024997,0.00643491,0
6700000,Rana_shuchinae,Rana_johnsi,0,0.109726,-0.0248695,0.00327897,0
6700000,Rana_macrocnemis,NA,31.2293,0.315252,-0.0222207,0.380477,0
6710000,Rana_shuchinae,Rana_johnsi,0,0.262083,-0.0469978,0.0189288,0
6710000,Rana_tsushimensis,NA,34.3667,0.100888,0.0190754,0.0178708,0
6720000,Rana_shuchinae,Rana_johnsi,0,0.0957322,-0.0371243,0.300063,0
6720000,Rana_johnsi,Rana_macrocnemis,7.3944,0.197547,-0.0794941,0.00599677,0
6730000,Rana_shuchinae,Rana_johnsi,0,0.131259,-0.0590634,0.137262,0
6730000,Rana_johnsi,Rana_macrocnemis,4.03143,0.34946,-0.081411,0.00205628,0
6740000,Rana_shuchinae,Rana_johnsi,0,0.12451,-0.0276746,0.0175308,0
6750000,Rana_shuchinae,Rana_johnsi,0,0.181043,-0.050207,0.00796266,0
6760000,Rana_shuchinae,Rana_johnsi,0,0.0803153,-0.051187,0.269818,0
6760000,Rana_graeca,NA,33.2161,0.0318753,-0.0153944,0.337138,0
6760000,Rana_johnsi,Rana_macrocnemis,7.27132,0.153192,-0.0512792,0.0218671,0
6770000,Rana_shuchinae,Rana_johnsi,0,0.341113,-0.0496954,0.0225312,0
6770000,Rana_shuchinae,NA,22.3506,0.107262,-0.0322675,0.457683,0
6770000,Rana_ornativentris,NA,27.3447,0.134815,0.0117145,0.173003,0
6780000,Rana_shuchinae,Rana_johnsi,0,0.326104,-0.0524372,0.0169679,0
6790000,Rana_shuchinae,Rana_johnsi,0,0.192703,-0.0265632,0.042573,0
6800000,Rana_shuchinae,Rana_johnsi,0,0.00353584,0.0346802,0.120537,0
6800000,Rana_shuchinae,NA,6.23746,0.157689,-0.00882871,0.128499,0
6800000,Rana_johnsi,Rana_zhengi,30.5247,0.207626,-0.0607886,0.214847,0
6800000,Rana_johnsi,Rana_macrocnemis,6.92688,0.243546,-0.0625999,0.0410484,0
6810000,Rana_shuchinae,Rana_johnsi,0,0.0921326,-0.0280442,0.207425,0
6810000,Rana_johnsi,Rana_macrocnemis,7.18168,0.304647,-0.0701738,0.0170925,0
6820000,Rana_shuchinae,Rana_johnsi,0,0.0611653,-0.00616599,0.206167,0
6820000,Rana_johnsi,Rana_macrocnemis,4.07265,0.216451,-0.0385136,0.0334516,0
6830000,Rana_shuchinae,Rana_johnsi,0,0.227517,-0.0328152,0.0756366,0
6840000,Rana_shuchinae,Rana_johnsi,0,0.208391,-0.0100309,0.375661,0
6840000,Rana_johnsi,Rana_macrocnemis,5.06015,0.127917,-0.0211139,0.00489679,0
6850000,Rana_shuchinae,Rana_johnsi,0,0.0544998,0.0125388,0.269891,0
6850000,Rana_johnsi,Rana_macrocnemis,7.33508,0.0931536,-0.031949,0.0080984,0
6860000,Rana_shuchinae,Rana_johnsi,0,0.153775,-0.0325827,0.0198473,0
6860000,Rana_shuchinae,NA,21.5997,0.0412276,0.0145528,0.558436,0
6870000,Rana_shuchinae,Rana_johnsi,0,0.206478,-0.0491056,0.00199548,0
6880000,Rana_shuchinae,Rana_johnsi,0,0.111437,0.0115552,0.227986,0
6880000,Rana_shuchinae,NA,9.20438,0.22875,-0.0561195,0.212281,0
6880000,Rana_shuchinae,NA,31.1729,0.0849109,-0.0273765,0.530276,0
6880000,Rana_sauteri,NA,30.8436,0.607875,0.0150164,0.027169,0
6880000,Rana_macrocnemis,Rana_sauteri,9.50517,0.23226,-0.0816382,0.0201649,0
6890000,Rana_shuchinae,Rana_johnsi,0,0.180672,-0.0293142,0.0444632,0
6890000,Rana_shuchinae,NA,23.7563,0.0161222,0.0166038,0.245832,0
6900000,Rana_shuchinae,Rana_johnsi,0,0.202678,-0.0445913,0.0215717,0
6910000,Rana_shuchinae,Rana_johnsi,0,0.0906148,-0.0210212,0.0172489,0
6920000,Rana_shuchinae,Rana_johnsi,0,0.273934,-0.0457297,0.0341355,0
6930000,Rana_shuchinae,Rana_johnsi,0,0.211431,-0.0410422,0.00589321,0
6930000,Rana_shuchinae,NA,14.1518,0.212349,-0.0115921,0.57831,0
6940000,Rana_shuchinae,Rana_johnsi,0,0.201115,-0.0471354,0.000215398,0
6940000,Rana_shuchinae,NA,29.2511,0.0740486,0.0547435,0.288135,0
6940000,Rana_longicrus,NA,35.9291,0.961684,-0.00967664,0.161485,0
6950000,Rana_shuchinae,Rana_johnsi,0,0.138746,-0.0255987,0.00982722,0
6960000,Rana_shuchinae,Rana_johnsi,0,0.203524,-0.0383416,0.0193732,0
6970000,Rana_shuchinae,Rana_johnsi,0,0.251377,-0.0636245,0.00865965,0
6980000,Rana_shuchinae,Rana_johnsi,0,0.241483,-0.045593,0.0525732,0
