generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
1250000,Rana_sylvatica,Rana_septentrionalis,0,0.166056,-0.0282572,0.0389988,0
1260000,Rana_sylvatica,Rana_septentrionalis,0,0.198971,-0.0262584,0.0496927,0
1260000,Rana_tarahumarae,NA,37.5013,0.309287,0.0374257,1.77862,0
1270000,Rana_sylvatica,Rana_septentrionalis,0,0.161153,-0.0255593,0.0412521,0
1280000,Rana_sylvatica,Rana_septentrionalis,0,0.155032,-0.0356345,0.00802267,0
1280000,Rana_sylvatica,NA,3.49131,0.179142,-0.0552104,0.0308662,0
1290000,Rana_sylvatica,Rana_septentrionalis,0,0.327114,-0.0359738,0.102271,0
1300000,Rana_sylvatica,Rana_septentrionalis,0,0.0856392,-0.00502352,0.00426055,0
1310000,Rana_sylvatica,Rana_septentrionalis,0,0.093359,-0.00662825,0.0052652,0
1320000,Rana_sylvatica,Rana_septentrionalis,0,0.238931,-0.0433051,0.040432,0
1330000,Rana_sylvatica,Rana_septentrionalis,0,0.19564,-0.0350518,0.0434283,0
1340000,Rana_sylvatica,Rana_septentrionalis,0,0.264006,-0.0549506,0.0122894,0
1350000,Rana_sylvatica,Rana_septentrionalis,0,0.119434,-0.0233813,0.00138861,0
1350000,Rana_macroglossa,NA,26.8322,0.056386,-0.0488946,0.0779218,0
1360000,Rana_sylvatica,Rana_septentrionalis,0,0.122139,-0.0270697,0.00298253,0
1360000,Rana_sylvatica,NA,5.9775,0.0303507,0.0646665,0.0832197,0
1360000,Rana_vibicaria,NA,36.4755,0.0057231,-0.0365838,1.64162,0
1360000,Rana_chiricahuensis,Rana_montezumae,27.7327,0.0674638,0.0266073,0.0138999,0
1370000,Rana_sylvatica,Rana_septentrionalis,0,0.0640587,-0.00154956,0.00704247,0
1380000,Rana_sylvatica,Rana_septentrionalis,0,0.116281,0.00274224,0.0554668,0
1390000,Rana_sylvatica,Rana_septentrionalis,0,0.193738,-0.0322279,0.0376221,0
1400000,Rana_sylvatica,Rana_septentrionalis,0,0.253808,-0.0290587,0.119936,0
1410000,Rana_sylvatica,Rana_septentrionalis,0,0.0880172,-0.0190952,0.0130759,0
1420000,Rana_sylvatica,Rana_septentrionalis,0,0.335626,-0.0357234,0.104829,0
1430000,Rana_sylvatica,Rana_septentrionalis,0,0.163875,-0.0220817,0.0209906,0
1440000,Rana_sylvatica,Rana_septentrionalis,0,0.0886065,-0.0121389,0.00337128,0
1440000,Rana_sylvatica,NA,35.3458,0.247958,0.0422699,1.13627,0
1450000,Rana_sylvatica,Rana_septentrionalis,0,0.115775,-0.00354623,0.0618714,0
1460000,Rana_sylvatica,Rana_septentrionalis,0,0.220989,-0.0420893,0.0244429,0
1470000,Rana_sylvatica,Rana_septentrionalis,0,0.195459,-0.0269234,0.0644772,0
1480000,Rana_sylvatica,Rana_septentrionalis,0,0.255458,-0.0518941,0.0318789,0
1490000,Rana_sylvatica,Rana_septentrionalis,0,0.0735998,-0.00514572,0.0157125,0
1490000,Rana_sylvatica,NA,6.90841,0.0120796,-0.0261496,0.208462,0
1500000,Rana_sylvatica,Rana_septentrionalis,0,0.173639,-0.0496682,0.0186191,0
1500000,Rana_sylvatica,NA,10.2095,0.0870974,-0.0732297,0.0917331,0
1500000,Rana_tarahumarae,NA,19.4052,0.0762339,0.075527,0.490758,0
1510000,Rana_sylvatica,Rana_septentrionalis,0,0.239554,-0.0486055,0.0244465,0
1510000,Rana_magnaocularis,NA,32.6979,0.124572,-0.00887115,0.480564,0
1520000,Rana_sylvatica,Rana_septentrionalis,0,0.125548,-0.0392525,0.0040913,0
1530000,Rana_sylvatica,Rana_septentrionalis,0,0.204013,-0.0446205,0.0104792,0
1530000,Rana_sylvatica,NA,17.0118,0.0886292,0.00717933,0.492481,0
1540000,Rana_sylvatica,Rana_septentrionalis,0,0.157181,-0.0308799,0.0544912,0
1550000,Rana_sylvatica,Rana_septentrionalis,0,0.111365,-0.0230153,0.0029005,0
1560000,Rana_sylvatica,Rana_septentrionalis,0,0.155418,-0.0249666,0.0220116,0
1570000,Rana_sylvatica,Rana_septentrionalis,0,0.0700748,-0.00761912,0.017401,0
1580000,Rana_sylvatica,Rana_septentrionalis,0,0.0913344,-0.0243065,0.00878101,0
1590000,Rana_sylvatica,Rana_septentrionalis,0,0.142626,-0.0201832,0.0163957,0
1600000,Rana_sylvatica,Rana_septentrionalis,0,0.183281,-0.0343909,0.0287622,0
1600000,Rana_maculata,NA,36.1011,0.796047,0.0421732,0.404059,0
1610000,Rana_sylvatica,Rana_septentrionalis,0,0.186569,-0.0504679,0.0207154,0
1620000,Rana_sylvatica,Rana_septentrionalis,0,0.0858223,-0.0229776,0.0108421,0
1630000,Rana_sylvatica,Rana_septentrionalis,0,0.145347,-0.0142819,0.0175666,0
1640000,Rana_sylvatica,Rana_septentrionalis,0,0.0727581,0.0049919,0.00542839,0
1640000,Rana_tarahumarae,NA,33.1401,0.00297096,0.00700953,0.0399077,0
1650000,Rana_sylvatica,Rana_septentrionalis,0,0.102578,-0.0211074,0.0158714,0
1660000,Rana_sylvatica,Rana_septentrionalis,0,0.190905,-0.0381023,0.0400506,0
1670000,Rana_sylvatica,Rana_septentrionalis,0,0.0891055,-0.00608896,0.0333851,0
1680000,Rana_sylvatica,Rana_septentrionalis,0,0.287939,-0.0447723,0.0497513,0
1690000,Rana_sylvatica,Rana_septentrionalis,0,0.0773391,-0.0136318,0.00281579,0
1700000,Rana_sylvatica,Rana_septentrionalis,0,0.221778,-0.0500823,0.00781419,0
1700000,Rana_maculata,NA,20.4712,0.0186239,-0.0411114,0.131222,0
1710000,Rana_sylvatica,Rana_septentrionalis,0,0.147478,-0.0416167,0.0271367,0
1720000,Rana_sylvatica,Rana_septentrionalis,0,0.205542,-0.0371098,0.0587002,0
1730000,Rana_sylvatica,Rana_septentrionalis,0,0.110822,-0.0193198,0.00243974,0
1740000,Rana_sylvatica,Rana_septentrionalis,0,0.183769,-0.0481142,0.0147588,0
