generation,N_shifts,logPrior,logLik,eventRate,acceptRate
2920000,1,11.9218,25.8367,0.65013,0.4053
2930000,1,11.9408,25.8785,0.250807,0.41765
2940000,0,4.55424,27.5846,0.765833,0.4531
2950000,1,11.4022,37.3518,0.807049,0.4333
2960000,3,19.915,42.7427,3.29595,0.429131
2970000,1,9.87714,30.0776,1.95316,0.4281
2980000,0,6.03718,34.2252,0.641456,0.4244
2990000,1,11.5462,18.7387,0.375429,0.435744
3000000,1,10.8068,34.4398,1.79944,0.4406
3010000,1,12.2629,34.0271,0.591823,0.43145
3020000,0,6.53511,32.0766,0.14939,0.42185
3030000,0,4.33478,32.9293,2.39889,0.4269
3040000,1,12.0477,38.6671,0.601561,0.4267
3050000,4,28.9612,42.1749,2.51159,0.41982
3060000,3,18.643,39.4812,2.24198,0.4196
3070000,0,6.61498,35.5974,0.000775653,0.41255
3080000,2,18.0215,37.2627,1.23135,0.424063
3090000,0,6.46088,32.0967,0.0654381,0.4236
3100000,0,6.06256,39.8848,0.0642883,0.407367
3110000,1,12.2263,39.164,0.465824,0.428
3120000,5,34.3195,21.4972,2.10446,0.434962
3130000,1,11.1256,29.527,0.845609,0.4282
3140000,0,6.51542,30.6903,0.0531492,0.427333
3150000,2,16.9261,34.2098,1.22493,0.432433
3160000,1,11.3238,42.9087,0.370988,0.4316
3170000,0,6.65476,38.9631,0.123862,0.4266
3180000,0,6.58245,37.6296,0.0962214,0.4235
3190000,1,11.1902,31.0377,1.79519,0.3987
3200000,2,12.6832,31.9508,3.03521,0.41849
3210000,0,5.47059,43.568,0.22496,0.4236
3220000,1,10.5027,31.4167,0.188006,0.4356
3230000,1,8.77434,39.2159,1.80835,0.444
3240000,0,5.84485,33.4996,0.712708,0.4048
3250000,0,6.05208,31.6328,0.121512,0.42568
3260000,0,5.75971,29.3792,0.314088,0.40948
3270000,0,5.14095,28.544,0.747315,0.42125
3280000,0,6.52297,36.198,0.252391,0.4227
3290000,2,17.7012,24.5656,0.876479,0.4295
3300000,3,16.0137,43.2259,1.19846,0.431614
3310000,2,19.0651,38.7013,0.554001,0.4296
3320000,0,6.13577,31.7706,0.269434,0.4279
3330000,0,4.87531,29.7025,1.01967,0.427125
3340000,2,18.3743,36.6275,0.390683,0.4261
3350000,0,6.44526,31.5561,0.0134985,0.422229
3360000,3,24.5172,37.5743,0.42668,0.4525
3370000,5,27.7521,42.9904,2.35382,0.4319
3380000,2,13.2045,36.2535,1.33557,0.429286
3390000,2,18.0849,41.829,1.01434,0.43155
3400000,1,12.367,28.6052,0.163842,0.43052
3410000,1,12.109,45.8079,0.240708,0.4112
3420000,1,12.5622,38.0247,1.01119,0.434067
3430000,0,4.76954,41.8988,0.184946,0.40856
3440000,3,21.5213,34.9635,3.04263,0.399767
3450000,0,5.78106,34.2993,0.892736,0.4078
3460000,0,5.60515,31.7018,1.06425,0.43429
3470000,3,19.5745,33.1466,1.29403,0.4221
3480000,0,5.18268,36.2623,1.46285,0.4042
3490000,3,23.2194,39.7588,0.990305,0.415675
3500000,1,12.1849,29.117,0.11847,0.3874
3510000,1,10.5236,32.3752,1.99195,0.4401
3520000,0,5.58744,36.8419,0.83,0.423687
3530000,1,10.2527,36.2536,2.30715,0.4217
3540000,8,51.102,28.6841,3.86445,0.4166
3550000,2,15.1735,41.7593,2.93775,0.438067
3560000,3,22.1969,39.0362,1.90006,0.4296
3570000,3,17.229,36.2911,2.06491,0.430267
3580000,1,10.7473,40.4762,0.453321,0.42718
3590000,0,6.0778,30.14,0.673551,0.4127
3600000,1,10.6007,35.6606,1.23771,0.418125
3610000,0,5.62591,29.638,0.148503,0.421217
3620000,0,6.70912,31.7979,0.0297051,0.4307
3630000,0,6.33114,24.241,0.107147,0.4332
3640000,2,13.2922,35.8179,1.75526,0.417733
3650000,0,6.63944,32.9634,0.0373716,0.43526
3660000,0,5.50913,37.9924,1.18859,0.4182
3670000,0,6.54732,31.1775,0.156256,0.41855
3680000,1,7.25011,33.9881,2.16756,0.4249
3690000,0,5.04719,39.4133,1.60337,0.4051
3700000,0,5.67668,30.7885,0.54371,0.4128
3710000,1,10.4937,41.2731,1.64474,0.4109
3720000,0,6.49135,28.4124,0.0864812,0.4212
3730000,0,6.04424,25.8371,0.3581,0.4478
3740000,0,5.52097,39.4942,0.495414,0.4309
3750000,1,11.4166,33.6833,0.528994,0.431
3760000,1,11.5985,37.3854,1.08155,0.43167
3770000,2,14.6433,36.3075,1.5445,0.45325
3780000,0,6.56357,33.6974,0.204289,0.429171
3790000,2,13.3521,32.1477,2.05009,0.4289
3800000,1,12.919,32.6975,0.444581,0.440667
3810000,1,7.80165,37.7715,2.34355,0.4045
3820000,1,10.3989,39.8347,0.338256,0.417417
3830000,2,11.3156,41.4914,1.51871,0.3911
3840000,2,15.0185,34.6056,2.88282,0.411867
3850000,0,6.49563,22.8713,0.127341,0.4214
3860000,1,12.4047,35.0772,0.73524,0.4089
3870000,2,18.0102,27.572,0.890694,0.420975
3880000,0,6.33005,35.7285,0.0230979,0.413475
3890000,2,14.916,31.4923,1.82886,0.41545
3900000,2,18.6025,39.0368,0.5227,0.418875
3910000,2,17.4184,36.4252,1.11667,0.426643
3920000,0,6.6161,29.2648,0.0384458,0.412625
3930000,3,18.6227,37.3885,2.09953,0.4017
3940000,0,6.0774,34.6177,0.684915,0.412667
3950000,3,21.1227,39.3354,2.75878,0.41355
