generation,N_shifts,logPrior,logLik,eventRate,acceptRate
3310000,2,17.7028,69.1568,1.0128,0.452057
3320000,6,32.6125,85.6467,5.19064,0.440483
3330000,3,21.962,81.0935,2.5211,0.453667
3340000,2,17.1662,59.3093,0.843733,0.4276
3350000,0,4.90914,47.943,1.1756,0.4746
3360000,2,19.3124,88.5508,0.782518,0.439486
3370000,1,12.4426,46.8866,0.0407941,0.4623
3380000,4,28.4743,91.1385,1.49914,0.4559
3390000,4,24.27,74.025,1.81083,0.45505
3400000,4,30.8076,80.3572,1.15373,0.4275
3410000,1,10.9061,66.4138,0.751073,0.44828
3420000,0,6.86762,62.2766,0.0730347,0.4292
3430000,0,6.09415,57.2897,0.515015,0.410475
3440000,0,5.97774,56.6371,0.922555,0.440175
3450000,1,10.6634,45.4099,0.403342,0.427
3460000,1,12.2302,63.1286,1.49691,0.449
3470000,1,12.1481,45.4016,0.221516,0.46485
3480000,3,22.9968,74.1539,1.60336,0.4308
3490000,2,11.6726,49.1129,2.01432,0.444113
3500000,0,6.29922,61.0006,0.566658,0.441387
3510000,2,14.0292,43.0114,1.14873,0.4594
3520000,1,12.3281,48.3589,0.37945,0.444933
3530000,2,19.4151,72.5523,0.594458,0.452967
3540000,4,25.4585,70.8132,3.12481,0.4583
3550000,3,22.4613,59.05,1.04009,0.4515
3560000,2,14.0337,58.1125,4.65037,0.44975
3570000,1,10.414,30.8208,1.36683,0.48565
3580000,3,20.7266,66.1636,1.17861,0.4812
3590000,1,13.5046,62.3638,0.373546,0.456733
3600000,0,6.50516,76.1076,0.0845533,0.444264
3610000,1,12.8768,43.4983,0.420826,0.47345
3620000,0,6.71958,63.63,0.147291,0.439522
3630000,9,54.8685,90.2152,3.72319,0.4292
3640000,4,31.2444,67.9067,2.21774,0.448367
3650000,1,10.5755,63.8579,1.94901,0.463171
3660000,2,18.3615,79.6308,1.32798,0.4403
3670000,0,6.90625,72.4841,0.0950903,0.4405
3680000,0,4.9116,51.8914,0.544023,0.480067
3690000,0,5.79772,42.9657,0.816793,0.4692
3700000,2,17.5457,55.0746,0.34331,0.445713
3710000,2,15.4364,63.9337,2.6262,0.4584
3720000,1,10.0419,68.921,0.38722,0.43466
3730000,5,36.3091,75.3341,1.37841,0.4378
3740000,3,21.9796,80.9918,0.75259,0.43685
3750000,5,29.7575,74.1301,5.95223,0.3926
3760000,3,21.4234,67.67,1.84257,0.4377
3770000,2,15.7348,76.413,2.49528,0.437143
3780000,0,6.1265,65.1347,0.142456,0.43975
3790000,0,5.91472,64.1976,0.514779,0.4337
3800000,1,10.2708,63.6212,1.20561,0.43796
3810000,0,6.57171,61.2251,0.359536,0.460767
3820000,1,13.8695,56.3042,0.12722,0.4497
3830000,3,20.2562,67.3393,2.78418,0.446
3840000,0,6.39146,56.3429,0.140107,0.440733
3850000,6,39.1531,75.6186,3.37686,0.4367
3860000,1,13.3024,73.321,0.142631,0.4442
3870000,0,6.74979,52.6472,0.0985005,0.43908
3880000,0,6.66421,53.5386,0.131736,0.443962
3890000,3,26.0799,57.6911,0.877575,0.43225
3900000,3,18.7751,71.4088,2.96169,0.43135
3910000,0,5.54107,74.5337,0.000798136,0.4447
3920000,0,6.69803,72.8516,0.187703,0.4239
3930000,4,28.2172,73.6258,1.81524,0.453657
3940000,0,6.61096,71.3847,0.0346047,0.4487
3950000,0,5.8649,67.5073,0.173996,0.4302
3960000,2,18.4023,62.7473,0.525823,0.445371
3970000,0,6.39292,65.4732,0.3873,0.442636
3980000,1,11.4231,75.1036,0.910154,0.437233
3990000,5,30.933,86.9348,3.20153,0.428267
4000000,2,18.1798,70.2402,1.89211,0.427933
4010000,8,48.6564,81.0756,4.77594,0.433967
4020000,0,6.63926,61.4888,0.267993,0.432778
4030000,4,27.9897,71.0336,2.84127,0.4394
4040000,0,6.86465,73.2956,0.110888,0.4418
4050000,3,23.1119,67.8136,1.83228,0.431433
4060000,3,22.9517,77.7314,1.19232,0.43585
4070000,0,6.22238,45.7276,0.529358,0.4499
4080000,0,6.83885,69.9238,0.0806199,0.441213
4090000,1,11.0695,56.1817,0.215321,0.4221
4100000,2,15.3983,68.3691,2.2386,0.447833
4110000,2,15.5214,42.4193,0.672915,0.47226
4120000,1,10.9143,79.6935,0.771736,0.43845
4130000,2,15.5916,68.72,0.864277,0.448025
4140000,0,6.1061,62.5692,0.728527,0.470867
4150000,3,22.7769,58.0465,2.87494,0.4661
4160000,5,32.0142,67.9395,4.62463,0.467733
4170000,2,16.2689,67.4406,0.557362,0.44285
4180000,2,19.1119,81.2987,0.940045,0.437567
4190000,1,12.7837,67.264,0.415536,0.4439
4200000,2,16.3933,43.6424,1.94874,0.465225
4210000,3,25.2356,74.4142,1.30645,0.44745
4220000,2,17.0126,76.5176,1.20058,0.4349
4230000,2,18.9124,71.2448,1.28052,0.4372
4240000,1,13.0488,56.1082,0.258759,0.4241
4250000,0,6.54789,63.6141,0.180327,0.4568
4260000,5,36.0348,85.1525,3.39426,0.454489
4270000,4,25.8473,69.7075,3.19896,0.4416
4280000,4,25.2329,60.2946,6.21258,0.441125
4290000,1,10.1141,59.1308,1.83761,0.4262
4300000,1,11.9367,70.9041,1.03651,0.453857
4310000,0,6.08034,56.4206,0.660521,0.442033
4320000,0,6.39655,62.8309,0.448053,0.44082
4330000,1,12.1489,66.8533,0.535244,0.464833
4340000,1,11.1536,67.9984,1.47017,0.43895
4350000,0,4.97359,60.8503,1.68267,0.457
4360000,1,12.779,65.3703,0.364444,0.437
4370000,1,10.3022,68.8735,0.776092,0.43805
4380000,0,4.95445,70.5871,0.772056,0.45305
4390000,1,12.1638,66.223,1.1889,0.43859
4400000,0,5.31282,56.9585,0.654351,0.459033
4410000,1,12.112,76.2916,1.72901,0.4393
4420000,2,16.7685,53.792,0.32245,0.43385
4430000,2,16.6196,63.8588,0.640086,0.461775
4440000,0,6.50714,53.7386,0.347121,0.44095
4450000,1,9.72869,73.196,2.35448,0.430133
4460000,3,19.9315,45.5438,0.765054,0.469467
4470000,2,17.5983,66.1524,1.39987,0.444583
4480000,3,22.9677,61.2248,0.837246,0.45575
4490000,4,24.7386,71.3789,4.15507,0.44568
4500000,1,12.5482,79.2128,0.69636,0.4363
4510000,1,10.911,66.6102,0.323695,0.43595
4520000,3,23.8849,73.4755,1.41893,0.4537
4530000,1,11.24,53.5329,1.18086,0.45582
4540000,0,5.14074,63.4824,0.437897,0.44156
4550000,1,12.1253,65.7016,0.77912,0.43632
4560000,6,36.0479,61.1098,3.311,0.483333
4570000,1,9.23058,72.334,2.92132,0.450733
4580000,1,12.6403,55.017,0.225356,0.4338
4590000,2,18.0352,69.007,0.542094,0.434371
4600000,1,10.2822,68.2523,0.538605,0.4501
4610000,0,6.10059,46.9553,0.0317857,0.4621
4620000,5,34.138,63.6453,2.40992,0.443667
4630000,1,8.8525,56.3961,0.0662469,0.4301
4640000,12,63.0362,84.56,7.69444,0.468267
4650000,3,21.6952,77.2049,1.80384,0.4178
4660000,8,51.8784,75.1851,1.30672,0.4288
4670000,6,34.8609,92.0578,3.82151,0.452955
4680000,0,6.83662,78.4129,0.151538,0.440983
4690000,2,18.8733,60.5539,0.698113,0.4382
4700000,0,6.22391,60.1113,0.622808,0.4388
4710000,2,18.5054,70.8943,0.743612,0.4449
4720000,3,21.0354,71.162,1.72804,0.448733
4730000,6,39.7836,68.4166,5.1546,0.443
4740000,0,6.18304,60.1339,0.365267,0.422475
4750000,0,4.46685,41.4983,0.442354,0.485033
4760000,2,16.577,71.8961,1.01151,0.44645
4770000,1,12.3752,61.0691,0.316208,0.467425
4780000,1,11.6277,51.6184,1.39244,0.434
4790000,5,32.0966,72.0701,5.02287,0.435067
4800000,0,5.7191,53.959,0.932435,0.43265
4810000,2,17.3519,65.8343,2.01995,0.4364
4820000,1,12.2918,65.0777,0.578024,0.458263
4830000,2,17.9821,76.219,1.12567,0.463238
4840000,1,10.1052,68.3795,1.07894,0.4787
4850000,7,39.2915,83.091,3.78992,0.438875
4860000,2,18.0808,63.0662,1.91686,0.3857
4870000,0,5.80723,71.6575,1.10373,0.4531
4880000,1,10.5971,64.002,1.35882,0.4519
4890000,0,6.25744,53.7121,0.182858,0.46515
