generation,N_shifts,logPrior,logLik,eventRate,acceptRate
3500000,1,3.10653,-108.265,1.75635,0.40135
3510000,0,2.96792,-112.17,0.284524,0.4285
3520000,1,2.2336,-108.613,0.364574,0.4063
3530000,1,4.76862,-108.627,1.54342,0.418944
3540000,0,3.59025,-113.431,0.110321,0.4269
3550000,0,3.06985,-113.933,0.0587763,0.43084
3560000,0,3.47316,-111.815,0.0929146,0.45865
3570000,1,4.56194,-111.873,1.14845,0.418847
3580000,0,1.39822,-113.73,1.23751,0.422667
3590000,0,2.65647,-111.656,0.625962,0.408175
3600000,1,6.06943,-105.096,0.619792,0.50405
3610000,1,6.04954,-111.179,1.31251,0.45935
3620000,1,5.49224,-107.43,0.96529,0.53
3630000,0,3.60447,-111.774,0.0437127,0.408367
3640000,0,3.3087,-112.649,0.651582,0.4158
3650000,0,3.38408,-112.114,0.64633,0.484467
3660000,0,1.57008,-112.665,1.461,0.458
3670000,1,3.29693,-108.177,0.42104,0.401
3680000,0,3.07933,-113.343,0.436069,0.3818
3690000,1,3.00366,-108.93,1.07746,0.4857
3700000,0,3.95298,-113.372,0.000825607,0.418264
3710000,0,3.15798,-111.645,0.0391013,0.439114
3720000,0,2.6033,-112.499,0.700264,0.4196
3730000,1,3.29991,-109.75,0.345065,0.504167
3740000,0,3.69989,-112.004,0.241933,0.429444
3750000,2,10.0137,-112.01,0.743735,0.4392
3760000,1,4.90466,-108.278,0.477539,0.524367
3770000,0,3.50122,-111.269,0.12456,0.451733
3780000,0,3.35533,-111.231,0.288258,0.429022
3790000,0,2.34133,-111.375,1.16969,0.461233
3800000,0,3.6641,-112.512,0.218328,0.3681
3810000,0,3.08393,-111.461,0.366828,0.41235
3820000,0,2.2605,-112.637,0.0643146,0.408971
3830000,0,3.85317,-111.469,0.0157901,0.40678
3840000,0,2.69222,-115.503,0.157287,0.3795
3850000,0,2.2472,-112.226,0.328732,0.3941
3860000,2,0.30934,-110.238,1.11886,0.4112
3870000,1,5.29087,-106.637,1.02546,0.5149
3880000,1,4.10233,-109.253,1.03896,0.458733
3890000,0,2.38193,-114.746,0.685236,0.397333
3900000,1,4.08131,-107.734,0.5214,0.4987
3910000,0,1.73766,-114.328,0.586706,0.5118
3920000,0,3.88877,-114.303,0.118236,0.49875
3930000,1,3.24286,-108.892,1.02424,0.3944
3940000,1,3.61815,-110.802,0.432353,0.3986
3950000,0,0.187683,-113.052,1.72788,0.48304
3960000,0,3.27404,-112.281,0.328591,0.436173
3970000,0,2.26013,-112.203,0.392611,0.414633
3980000,1,4.7664,-111.087,1.00235,0.40976
3990000,0,3.10388,-112.91,0.253742,0.41525
4000000,0,3.5702,-112.252,0.0780527,0.4352
4010000,1,0.77644,-107.268,1.62268,0.445883
4020000,1,7.18165,-111.405,0.341825,0.428725
4030000,1,5.55492,-108.954,0.543862,0.52395
4040000,1,2.41763,-109.585,1.97419,0.416262
4050000,1,4.06476,-107.552,0.302706,0.416467
4060000,2,3.22743,-108.284,1.94242,0.5158
4070000,1,6.58152,-109.987,0.458248,0.42865
4080000,2,6.07318,-108.281,1.62691,0.5374
4090000,1,2.98445,-110.106,0.657285,0.44848
4100000,2,7.25792,-112.953,1.40025,0.41305
4110000,0,2.85192,-112.575,0.258623,0.460909
4120000,1,5.57662,-108.973,0.76069,0.4564
4130000,0,2.69544,-113.989,0.431922,0.3718
4140000,0,2.50863,-113.73,1.29752,0.38705
4150000,0,3.52175,-112.749,0.180376,0.395688
4160000,0,3.06646,-113.317,0.0246149,0.4225
4170000,0,3.55027,-111.64,0.358164,0.412975
4180000,1,1.6961,-109.647,0.696136,0.4212
4190000,2,5.98796,-119.169,0.596376,0.4133
4200000,1,2.42722,-109.129,0.912079,0.431275
4210000,1,4.23931,-107.913,1.34677,0.5481
4220000,0,2.55659,-113.565,0.261143,0.399062
4230000,1,2.13906,-108.959,0.647548,0.452
4240000,0,1.63986,-112.028,0.905954,0.413955
4250000,0,1.73726,-112.701,0.669046,0.5022
4260000,2,6.94419,-109.243,0.332579,0.46485
4270000,2,2.67548,-102.115,1.77826,0.411013
4280000,1,4.21611,-105.418,0.97007,0.5365
4290000,0,3.49232,-112.34,0.411903,0.420733
4300000,0,3.48591,-112.069,0.0239057,0.417271
4310000,2,7.79747,-104.298,1.11663,0.439167
4320000,1,6.61678,-109.142,0.490736,0.41515
4330000,0,2.21321,-111.6,1.01306,0.44154
4340000,0,2.52635,-113.537,0.611672,0.41812
4350000,1,4.55335,-106.739,0.357734,0.4589
4360000,0,2.74063,-113.499,0.227293,0.52304
4370000,1,2.69093,-107.927,0.567055,0.506033
4380000,1,5.40578,-109.33,0.425477,0.533267
4390000,0,2.40097,-111.7,0.348645,0.42105
4400000,1,5.71756,-107.443,1.35417,0.527733
4410000,2,5.23348,-104.723,1.23482,0.523267
4420000,1,6.69756,-107.063,0.245952,0.4592
4430000,0,1.96766,-112.482,0.434813,0.4543
4440000,1,5.54494,-109.26,1.39837,0.42844
4450000,1,5.58049,-110.708,1.18646,0.44815
4460000,1,4.37984,-108.023,1.08145,0.52285
4470000,1,4.9733,-109.741,1.85625,0.40265
4480000,1,3.80008,-109.659,0.663964,0.4694
4490000,0,2.8366,-112.406,0.470435,0.4365
4500000,1,2.59894,-106.606,1.61506,0.528
4510000,0,2.85179,-112.418,0.512924,0.462213
4520000,1,3.40089,-105.425,1.19963,0.476229
4530000,1,2.94037,-109.074,1.41459,0.50675
4540000,1,2.57166,-110.558,2.5421,0.52925
4550000,0,2.57501,-111.887,0.442705,0.46736
4560000,0,3.44643,-112.966,0.32572,0.39268
4570000,0,2.35908,-112.231,0.938478,0.384
4580000,0,3.21786,-111.425,0.0203145,0.3916
4590000,1,1.47647,-108.702,1.4972,0.4433
4600000,1,5.02193,-108.143,0.160337,0.4149
4610000,1,2.83981,-109.223,0.89537,0.5213
4620000,0,2.31471,-111.605,1.69478,0.4276
4630000,1,1.21774,-106.264,0.333667,0.43142
4640000,0,3.24483,-111.876,0.176003,0.4735
4650000,0,3.32,-113.066,0.0826628,0.41254
4660000,1,5.48998,-107.236,0.622728,0.5063
4670000,0,2.86154,-115.467,0.797335,0.42838
4680000,0,2.92581,-113.085,1.19149,0.447933
4690000,0,3.65475,-111.659,0.193246,0.41135
4700000,0,3.70448,-113.405,0.109865,0.449022
4710000,1,6.02346,-117.26,1.83411,0.3592
4720000,1,4.582,-106.507,0.573889,0.522517
4730000,0,2.79322,-112.215,0.320235,0.41312
4740000,0,3.08893,-111.906,0.264705,0.3872
4750000,1,4.68652,-108.651,0.196536,0.536067
4760000,2,7.52047,-107.722,1.18872,0.44936
4770000,0,2.11478,-114.972,0.0122507,0.5371
4780000,1,2.45019,-108.014,2.98114,0.4027
4790000,2,7.14361,-110.761,0.756341,0.418025
4800000,3,-0.603708,-105.502,2.67639,0.445791
4810000,2,4.96898,-108.056,2.20259,0.53495
4820000,1,4.60673,-106.596,0.201014,0.52965
4830000,0,3.95865,-112.998,0.075919,0.41622
4840000,0,3.21465,-114.165,0.405141,0.4507
4850000,0,1.18818,-112.165,1.16456,0.4311
4860000,0,1.56827,-114.374,0.626209,0.40845
4870000,1,5.03128,-112.599,0.852673,0.39715
4880000,1,4.80078,-108.429,0.972522,0.39464
4890000,2,6.98676,-110.535,1.67084,0.4022
4900000,0,1.12447,-113.97,0.769596,0.3821
4910000,0,3.63898,-114.624,0.301073,0.396333
4920000,3,8.18012,-108.961,2.77384,0.418306
4930000,0,2.07984,-116.241,1.67952,0.38725
4940000,2,7.41134,-109.152,0.697983,0.4041
4950000,1,5.32341,-108.931,1.38902,0.39405
4960000,0,2.82309,-113.455,0.198052,0.39355
4970000,0,2.85365,-112.093,0.301984,0.3961
4980000,0,2.71004,-111.815,0.233416,0.3758
4990000,1,6.23315,-116.455,0.359592,0.402533
5000000,1,5.35132,-111.218,1.0951,0.5367
5010000,0,2.34077,-113.047,0.118356,0.4022
5020000,1,4.96153,-109.094,0.374648,0.4438
5030000,0,2.7728,-112.869,0.776556,0.40098
5040000,1,4.11471,-106.798,0.36312,0.51515
5050000,1,6.26572,-108.25,0.932879,0.4846
5060000,2,4.6679,-104.617,0.220223,0.5297
5070000,1,3.45311,-111.276,0.558555,0.39697
5080000,1,4.25686,-107.04,1.56924,0.5362
5090000,0,3.65432,-112.476,0.360679,0.49146
5100000,1,1.95311,-105.268,0.613129,0.53085
5110000,0,3.18354,-116.577,0.546535,0.397625
5120000,0,3.74359,-112.926,0.234807,0.412667
5130000,1,6.44857,-106.449,0.274818,0.5299
5140000,2,6.41472,-108.388,0.898178,0.533
5150000,1,0.841235,-108.898,3.61642,0.5076
5160000,1,3.59503,-112.627,3.36882,0.3941
5170000,0,2.63926,-111.333,0.926983,0.39022
5180000,0,3.15345,-112.066,0.240323,0.4033
5190000,0,4.04913,-116.584,0.0225994,0.3617
5200000,0,2.13086,-114.163,1.43514,0.398333
5210000,0,2.53512,-112.148,0.739503,0.42625
5220000,0,3.07393,-111.663,0.0028444,0.43935
5230000,2,4.80338,-108.859,1.21861,0.4552
5240000,0,1.90106,-112.581,0.71973,0.4392
5250000,0,0.892149,-111.782,2.29149,0.4175
5260000,0,3.34135,-113.091,0.513967,0.4611
5270000,0,2.52105,-111.602,1.3571,0.458583
5280000,1,5.79254,-118.645,0.670391,0.45708
5290000,0,2.88646,-114.73,0.237947,0.416033
5300000,0,3.18748,-112.735,0.753745,0.4585
5310000,0,1.8135,-112.604,0.81546,0.3916
5320000,0,2.66221,-113.336,0.264462,0.3951
5330000,1,-0.33832,-105.51,2.71792,0.508933
5340000,0,3.42816,-114.071,0.40949,0.4372
5350000,0,2.3082,-113.044,0.395003,0.424283
