generation,N_shifts,logPrior,logLik,eventRate,acceptRate
3450000,1,8.66718,93.7263,1.10345,0.395782
3460000,4,35.4959,97.6162,0.79803,0.379733
3470000,0,6.45879,94.4837,1.07471,0.3722
3480000,0,5.13238,85.5065,2.42367,0.3847
3490000,0,6.36355,84.7566,1.00217,0.36135
3500000,1,13.7103,77.1847,1.13504,0.377111
3510000,1,12.6329,84.7069,0.983147,0.397667
3520000,0,6.99927,85.4373,0.138761,0.3933
3530000,0,7.5315,81.6393,0.00923724,0.389633
3540000,2,19.7047,83.8801,0.243743,0.372725
3550000,0,5.71823,85.6243,0.865045,0.38225
3560000,1,14.0428,86.0349,1.02073,0.3718
3570000,1,12.8774,83.5623,0.347219,0.389333
3580000,0,7.59058,84.2569,0.0625029,0.383875
3590000,1,13.5576,83.5969,0.146611,0.3552
3600000,0,7.04714,84.3461,0.279476,0.379075
3610000,1,11.1517,75.3744,1.6962,0.3979
3620000,0,5.74334,84.0396,1.68012,0.38193
3630000,0,5.07034,84.4534,0.964192,0.39745
3640000,0,7.61411,86.768,0.00692564,0.37694
3650000,3,24.8113,74.4376,1.41014,0.40625
3660000,7,44.4593,77.3328,5.83436,0.3818
3670000,3,24.1075,89.7557,2.73748,0.38424
3680000,0,7.40024,81.5147,0.138217,0.39445
3690000,0,6.44888,81.5939,0.116603,0.39685
3700000,0,7.34584,92.1449,0.268927,0.3703
3710000,5,35.6276,85.3057,2.35709,0.3628
3720000,2,19.4645,82.1185,1.92669,0.3805
3730000,2,18.2934,85.9068,3.19615,0.36465
3740000,0,4.76714,90.9224,2.36519,0.399933
3750000,1,11.4549,67.1709,0.642027,0.41
3760000,0,6.96077,91.0211,0.461683,0.3837
3770000,1,9.27573,83.0743,0.744739,0.403738
3780000,0,6.67615,93.13,0.947156,0.389633
3790000,1,12.1749,87.0882,1.69724,0.40245
3800000,1,12.2894,83.3595,0.77339,0.4
3810000,0,6.20486,85.8217,0.0904487,0.39072
3820000,0,5.93225,83.2535,0.133388,0.3888
3830000,0,5.32574,70.8387,0.0271783,0.38531
3840000,0,6.89001,94.0716,0.601468,0.378433
3850000,0,7.3722,81.7679,0.124153,0.4034
3860000,1,12.7453,87.8088,0.900626,0.399725
3870000,0,5.68922,85.4279,0.77735,0.3995
3880000,0,7.3645,90.9338,0.259118,0.377
3890000,1,12.2938,78.7611,1.32402,0.3902
3900000,1,11.1909,77.2525,1.18242,0.38306
3910000,2,19.6872,90.1933,1.29086,0.3869
3920000,0,6.58575,86.4458,0.510936,0.39625
3930000,1,12.9296,86.4611,0.740093,0.3952
3940000,1,12.8739,86.7774,0.432515,0.411043
3950000,3,21.9118,48.5229,1.95013,0.4329
3960000,0,6.50413,84.1304,0.558857,0.381813
3970000,3,21.0282,78.3898,2.0598,0.3906
3980000,0,6.08082,90.6265,0.122562,0.416833
3990000,2,17.3443,81.1774,2.22242,0.4019
4000000,1,12.9372,82.2429,1.6161,0.380575
4010000,0,5.6304,89.524,0.218186,0.398325
4020000,1,10.4489,87.6991,1.86508,0.4165
4030000,4,34.4447,88.3108,1.58579,0.4108
4040000,1,9.78517,88.7645,0.893304,0.368925
4050000,2,20.1429,88.289,1.35234,0.3571
4060000,1,14.7182,80.0179,0.0293242,0.383071
4070000,0,5.66186,82.7694,1.11445,0.402611
